mode,method_name,budget_mode,compression_mode,query_id,docs_used,prompt_tokens,completion_tokens,total_tokens,token_source,generation_time_ms,answer_f1,answer_coverage,semantic_similarity,ndcg_at_10,mrr_at_10,selected_doc_ids,answer,fallback_used,fallback_reason,first_pass_tokens,fallback_tokens
fixed_10_full,Fixed Full Context,fixed_10,full,msmarco_9750,10,969,80,1049,provider,2284,0.517241,0.6,0.92239,0.386853,0.2,"[""msmarco_9750_p5"", ""msmarco_9750_p2"", ""msmarco_9750_p6"", ""msmarco_9750_p1"", ""msmarco_9750_p0"", ""msmarco_9750_p4"", ""msmarco_9670_p0"", ""msmarco_9837_p4"", ""msmarco_9750_p3"", ""msmarco_9858_p3""]","A medium is a person who communicates with spirits, usually apart from the use of witchcraft, acting as an intermediary between the spirit world and the physical world. They engage in communication with spirits, which may include the spirits of the deceased, spiritual beings, or gods. This is evident from multiple documents, including Document 2, which states that ""a medium is a person who communicates with spirits"",",False,,0,0
heuristic_rules_full,Heuristic Rules,heuristic_rules,full,msmarco_9750,3,314,39,353,provider,1384,0.414634,0.371429,0.944665,0.0,0.0,"[""msmarco_9750_p5"", ""msmarco_9750_p2"", ""msmarco_9750_p6""]","A medium is a person who communicates with spirits, acting as an intermediary between the spirit world and the living. They talk to spirits in the afterlife, facilitating communication between the two realms.",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,msmarco_9750,3,314,39,353,provider,1330,0.414634,0.371429,0.944665,0.0,0.0,"[""msmarco_9750_p5"", ""msmarco_9750_p2"", ""msmarco_9750_p6""]","A medium is a person who communicates with spirits, acting as an intermediary between the spirit world and the living. They talk to spirits in the afterlife, facilitating communication between the two realms.",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,msmarco_9750,3,271,80,351,provider,2448,0.420168,0.571429,0.891065,0.0,0.0,"[""msmarco_9750_p5"", ""msmarco_9750_p2"", ""msmarco_9750_p6""]","A medium is someone who communicates with spirits in the afterlife. They may be referred to by various titles such as psychic medium, spiritual medium, or intuitive medium, but their primary function is to facilitate communication with the dead.

Note: The provided documents do not offer a detailed explanation of what a medium does, but they do provide some information and links to external sources that may offer more insight.",False,,351,0
coverage_guided_ultra,Coverage-Guided Ultra,coverage_guided_ultra,coverage_guided_ultra,msmarco_9750,3,299,80,379,provider,2196,0.310345,0.257143,0.741413,0.0,0.0,"[""msmarco_9750_p5"", ""msmarco_9750_p2"", ""msmarco_9750_p6""]","A medium talks to spirits in the afterlife. This is based on the information provided in Document 3, which states that the emphasis of a medium's work is on ""talking to spirits in the afterlife."" Although Documents 1 and 2 mention the topic of what a medium does, they do not provide a clear explanation, whereas Document 3 gives a concise description of a medium's",False,,379,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,msmarco_9750,3,299,46,345,provider,1574,0.454545,0.485714,0.908491,0.0,0.0,"[""msmarco_9750_p5"", ""msmarco_9750_p2"", ""msmarco_9750_p6""]","A medium is someone who communicates with spirits in the afterlife. They may be referred to by various titles such as psychic medium, spiritual medium, or intuitive medium, but their primary function is to facilitate communication with the dead.",False,ultra_route:claim_or_focused_evidence,345,0
no_retrieval_full,No Retrieval,no_retrieval,full,msmarco_9866,0,82,19,101,provider,1016,0.0,0.0,0.496732,0.0,0.0,[],"The evidence is insufficient. The provided documents do not contain any information about ""stone color"".",False,,0,0
fixed_3_full,Fixed Small Context,fixed_3,full,msmarco_9866,3,432,62,494,provider,1790,0.037037,0.166667,0.588101,0.0,0.0,"[""msmarco_9866_p4"", ""msmarco_9733_p4"", ""msmarco_9866_p2""]","The evidence is insufficient to determine the color ""stone"". The provided documents mention a website (benjaminmoore.com) that offers paint colors, including ""stone"", but they do not describe the actual color. They provide options to view similar colors or different shades, but the color itself is not defined.",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,msmarco_9866,5,677,80,757,provider,2229,0.027397,0.166667,0.52438,0.0,0.0,"[""msmarco_9866_p4"", ""msmarco_9733_p4"", ""msmarco_9866_p2"", ""msmarco_9733_p2"", ""msmarco_9866_p3""]","The evidence is insufficient. The provided documents do not contain a clear description of the color ""stone"". While Documents 1 and 3 mention a paint color called ""stone"" on the Benjamin Moore website, they do not provide a description of the color itself. The other documents discuss the color blue and turquoise, but do not mention the color ""stone"". Therefore, the evidence is insufficient to determine the",False,,0,0
fixed_7_full,Fixed Large Context,fixed_7,full,msmarco_9866,7,924,57,981,provider,1759,0.036364,0.166667,0.587083,0.333333,0.142857,"[""msmarco_9866_p4"", ""msmarco_9733_p4"", ""msmarco_9866_p2"", ""msmarco_9733_p2"", ""msmarco_9866_p3"", ""msmarco_9733_p3"", ""msmarco_9866_p1""]","The evidence is insufficient to determine the specific color of ""stone"" as the provided documents do not contain a clear definition or description of the color ""stone"". While some documents mention colors and their symbolism, none of them provide a direct answer to the question ""what is stone color"".",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,msmarco_9866,10,1351,72,1423,provider,2056,0.09375,0.5,0.685981,0.333333,0.142857,"[""msmarco_9866_p4"", ""msmarco_9733_p4"", ""msmarco_9866_p2"", ""msmarco_9733_p2"", ""msmarco_9866_p3"", ""msmarco_9733_p3"", ""msmarco_9866_p1"", ""msmarco_9733_p7"", ""msmarco_9733_p6"", ""msmarco_9733_p0""]","The evidence is insufficient to determine the color ""stone"". The provided documents mention various colors, including blue, turquoise, and green, but do not provide a clear definition or description of the color ""stone"". Some documents mention ""stone"" in the context of a paint color or a gemstone, but do not provide enough information to determine its specific color.",False,,0,0
heuristic_rules_full,Heuristic Rules,heuristic_rules,full,msmarco_9866,5,677,80,757,provider,2171,0.027397,0.166667,0.529293,0.0,0.0,"[""msmarco_9866_p4"", ""msmarco_9733_p4"", ""msmarco_9866_p2"", ""msmarco_9733_p2"", ""msmarco_9866_p3""]","The evidence is insufficient. The documents provided do not contain a clear description of the color ""stone"". While Documents 1 and 3 mention a paint color called ""stone"" on the Benjamin Moore website, they do not provide a description of the color itself. The other documents discuss the color blue and turquoise, but do not mention the color ""stone"". Therefore, the evidence is insufficient to determine the",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,msmarco_9866,1,187,62,249,provider,1848,0.0,0.0,0.561147,0.0,0.0,"[""msmarco_9866_p4""]","The provided documents do not contain a description of the color ""stone"". The document appears to be a webpage from Benjamin Moore that provides tools for exploring and sharing paint colors, but it does not explicitly state what the color ""stone"" is. Therefore, the evidence is insufficient to determine the color ""stone"".",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,msmarco_9866,8,643,62,705,provider,1865,0.035088,0.166667,0.594945,0.333333,0.142857,"[""msmarco_9866_p4"", ""msmarco_9733_p4"", ""msmarco_9866_p2"", ""msmarco_9733_p2"", ""msmarco_9866_p3"", ""msmarco_9733_p3"", ""msmarco_9866_p1"", ""msmarco_9733_p7""]","The evidence is insufficient to determine a specific color for ""stone color"" as the documents provided do not contain a clear definition or description of the color ""stone"". While some documents mention ""stone"" in the context of paint colors or gemstones, they do not provide a specific color associated with ""stone"".",False,,705,0
coverage_guided_ultra,Coverage-Guided Ultra,coverage_guided_ultra,coverage_guided_ultra,msmarco_9866,1,144,44,188,provider,1440,0.0,0.0,0.53601,0.0,0.0,"[""msmarco_9866_p4""]","The provided documents do not contain enough information to determine what ""stone color"" is. The document mentions a website related to paint colors, but it does not describe the color itself. Therefore, the evidence is insufficient.",False,,188,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,msmarco_9866,1,144,51,195,provider,1595,0.041667,0.166667,0.540923,0.0,0.0,"[""msmarco_9866_p4""]","The provided documents do not contain enough information to determine what ""stone color"" is. The document only mentions a website related to paint colors, but it does not provide a description or definition of the color ""stone"". Therefore, the evidence is insufficient.",False,ultra_route:claim_or_focused_evidence,195,0
no_retrieval_full,No Retrieval,no_retrieval,full,msmarco_9894,0,86,25,111,provider,1033,0.222222,0.428571,0.494406,0.0,0.0,[],"The provided documents are empty. Therefore, the evidence is insufficient to determine the average cost of redoing a small bathroom.",False,,0,0
fixed_3_full,Fixed Small Context,fixed_3,full,msmarco_9894,3,602,80,682,provider,2305,0.144928,0.714286,0.864621,0.63093,0.5,"[""msmarco_9894_p4"", ""msmarco_9894_p1"", ""msmarco_9894_p5""]","Based on the provided documents, the average cost of redoing a small bathroom can be estimated as follows:

* Document 1 estimates the labor cost for a small bathroom remodel (100 square feet) to be around $12,000 to $13,000. Since labor costs are roughly twice the material costs, the total cost would be around $18,000 to $19,500 (including materials",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,msmarco_9894,5,979,80,1059,provider,2296,0.121212,0.571429,0.783582,0.63093,0.5,"[""msmarco_9894_p4"", ""msmarco_9894_p1"", ""msmarco_9894_p5"", ""msmarco_9894_p0"", ""msmarco_9894_p8""]","The average cost of redoing a small bathroom can range from $8,000 to $10,000 for materials, and labor costs can range from $12,000 to $13,000 on the high end, according to Document 1 and Document 5. However, the total cost can vary depending on the location, style, and budget.

Document 2 provides a range of $",False,,0,0
fixed_7_full,Fixed Large Context,fixed_7,full,msmarco_9894,7,1276,80,1356,provider,2404,0.212121,1.0,0.854297,0.63093,0.5,"[""msmarco_9894_p4"", ""msmarco_9894_p1"", ""msmarco_9894_p5"", ""msmarco_9894_p0"", ""msmarco_9894_p8"", ""msmarco_9894_p2"", ""msmarco_9894_p3""]","The average cost of redoing a small bathroom can range from $3,500 to $13,000, depending on the materials, labor, and location. According to Document 2, the average bathroom remodel costs $9,254, but for a small bathroom, the cost can be between $3,500 and $7,000. Document 1 estimates the labor cost for a small bathroom",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,msmarco_9894,10,1646,80,1726,provider,2404,0.176471,0.857143,0.870111,0.63093,0.5,"[""msmarco_9894_p4"", ""msmarco_9894_p1"", ""msmarco_9894_p5"", ""msmarco_9894_p0"", ""msmarco_9894_p8"", ""msmarco_9894_p2"", ""msmarco_9894_p3"", ""msmarco_9894_p7"", ""msmarco_9826_p4"", ""msmarco_9842_p6""]","The average cost of redoing a small bathroom can range from $8,265 to $11,426, according to Document 8. However, other documents provide different estimates. Document 2 states that the average cost of a bathroom remodel is $9,254, while Document 6 estimates the cost to be between $2,500 and $3,500 for a small bathroom remodel using contractor",False,,0,0
heuristic_rules_full,Heuristic Rules,heuristic_rules,full,msmarco_9894,5,979,80,1059,provider,2157,0.117647,0.571429,0.762452,0.63093,0.5,"[""msmarco_9894_p4"", ""msmarco_9894_p1"", ""msmarco_9894_p5"", ""msmarco_9894_p0"", ""msmarco_9894_p8""]","The average cost of redoing a small bathroom can range from $8,000 to $10,000 for materials, and labor costs can run an average of $12,000 to $13,000 on the high end, according to Document 1 and Document 5.

However, considering all the documents, the total average cost of redoing a small bathroom can be estimated as follows:",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,msmarco_9894,7,1276,80,1356,provider,2445,0.212121,1.0,0.854297,0.63093,0.5,"[""msmarco_9894_p4"", ""msmarco_9894_p1"", ""msmarco_9894_p5"", ""msmarco_9894_p0"", ""msmarco_9894_p8"", ""msmarco_9894_p2"", ""msmarco_9894_p3""]","The average cost of redoing a small bathroom can range from $3,500 to $13,000, depending on the materials, labor, and location. According to Document 2, the average bathroom remodel costs $9,254, but for a small bathroom, the cost can be between $3,500 and $7,000. Document 1 estimates the labor cost for a small bathroom",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,msmarco_9894,8,1170,80,1250,provider,2416,0.212121,1.0,0.853656,0.63093,0.5,"[""msmarco_9894_p4"", ""msmarco_9894_p1"", ""msmarco_9894_p5"", ""msmarco_9894_p0"", ""msmarco_9894_p8"", ""msmarco_9894_p2"", ""msmarco_9894_p3"", ""msmarco_9894_p7""]","The average cost of redoing a small bathroom can range from $3,500 to $13,000, depending on the materials, labor, and location. According to Document 2, the average bathroom remodel costs $9,254, but for a small bathroom, the cost can be between $3,500 and $7,000. Document 1 estimates that labor costs for a small bathroom",False,,1250,0
coverage_guided_ultra,Coverage-Guided Ultra,coverage_guided_ultra,coverage_guided_ultra,msmarco_9894,7,1112,80,1192,provider,2320,0.212121,1.0,0.853656,0.63093,0.5,"[""msmarco_9894_p4"", ""msmarco_9894_p1"", ""msmarco_9894_p5"", ""msmarco_9894_p0"", ""msmarco_9894_p8"", ""msmarco_9894_p2"", ""msmarco_9894_p3""]","The average cost of redoing a small bathroom can range from $3,500 to $13,000, depending on the materials, labor, and location. According to Document 2, the average bathroom remodel costs $9,254, but for a small bathroom, the cost can be between $3,500 and $7,000. Document 1 estimates that labor costs for a small bathroom",False,,1192,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,msmarco_9894,7,1112,80,1192,provider,2205,0.212121,1.0,0.868454,0.63093,0.5,"[""msmarco_9894_p4"", ""msmarco_9894_p1"", ""msmarco_9894_p5"", ""msmarco_9894_p0"", ""msmarco_9894_p8"", ""msmarco_9894_p2"", ""msmarco_9894_p3""]","The average cost of redoing a small bathroom can range from $3,500 to $13,000, depending on the materials, labor, and location. According to Document 2, the average bathroom remodel costs $9,254, but for a small-to-medium-sized bathroom, the cost can be between $3,500 and $7,000. Document 1 estimates that labor costs for",False,ultra_route:claim_or_focused_evidence,1192,0
no_retrieval_full,No Retrieval,no_retrieval,full,msmarco_9855,0,81,23,104,provider,914,0.076923,0.142857,0.24618,0.0,0.0,[],"Unfortunately, the documents provided are empty, so the evidence is insufficient to answer the question about DNA in bacteria.",False,,0,0
fixed_3_full,Fixed Small Context,fixed_3,full,msmarco_9855,3,424,80,504,provider,2251,0.083333,0.428571,0.306381,0.0,0.0,"[""msmarco_9855_p6"", ""msmarco_9855_p8"", ""msmarco_9837_p6""]","Based on the provided documents, here's what can be gathered about DNA in bacteria:

* Bacterial DNA is packaged into a single chromosome that is a continuous loop, which must be folded or coiled to fit into the cell. This compaction involves DNA binding proteins that help form initial loops followed by coiling of DNA (Document 2).
* The DNA of ancient bacteria, specifically the ""L",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,msmarco_9855,5,728,80,808,provider,2200,0.131579,0.714286,0.413469,0.386853,0.2,"[""msmarco_9855_p6"", ""msmarco_9855_p8"", ""msmarco_9837_p6"", ""msmarco_9855_p4"", ""msmarco_9855_p1""]","Bacterial DNA is packaged into a single chromosome that is a continuous loop. The DNA must be folded or coiled to fit into the cell, and this compaction involves DNA binding proteins that help to form initial loops followed by coiling of DNA. In addition to the chromosome, bacteria often contain plasmids, which are small circular DNA molecules that can be picked up from other bacterial cells or the",False,,0,0
fixed_7_full,Fixed Large Context,fixed_7,full,msmarco_9855,7,983,80,1063,provider,2402,0.166667,0.857143,0.47138,0.386853,0.2,"[""msmarco_9855_p6"", ""msmarco_9855_p8"", ""msmarco_9837_p6"", ""msmarco_9855_p4"", ""msmarco_9855_p1"", ""msmarco_9855_p5"", ""msmarco_9843_p4""]","Bacterial DNA is packaged into a single chromosome that is a continuous loop, and it is located in the cytoplasm of the cell, in an area referred to as the nucleoid. The DNA must be folded or coiled to fit into the cell, and this compaction involves DNA binding proteins. In addition to the chromosome, bacteria often contain plasmids, which are small circular DNA molecules",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,msmarco_9855,10,1341,80,1421,provider,2250,0.140845,0.714286,0.510009,0.386853,0.2,"[""msmarco_9855_p6"", ""msmarco_9855_p8"", ""msmarco_9837_p6"", ""msmarco_9855_p4"", ""msmarco_9855_p1"", ""msmarco_9855_p5"", ""msmarco_9843_p4"", ""msmarco_9855_p2"", ""msmarco_9855_p7"", ""msmarco_9855_p3""]","The DNA in bacteria is a single circular molecule, also known as the bacterial chromosome, which is located in the cytoplasm of the cell. It is not contained within a nucleus, as bacteria are prokaryotic cells that lack membrane-bound organelles. The chromosome is often associated with the plasma membrane and forms an irregularly shaped structure called the nucleoid. In addition to the chromosome,",False,,0,0
heuristic_rules_full,Heuristic Rules,heuristic_rules,full,msmarco_9855,5,728,80,808,provider,2373,0.157895,0.857143,0.368427,0.386853,0.2,"[""msmarco_9855_p6"", ""msmarco_9855_p8"", ""msmarco_9837_p6"", ""msmarco_9855_p4"", ""msmarco_9855_p1""]","Bacterial DNA is packaged into a single chromosome that is a continuous loop, and it must be folded or coiled to fit into the cell. The compaction of DNA in bacteria involves DNA binding proteins that help to form initial loops followed by coiling of DNA. In addition to the chromosome, bacteria often contain plasmids, which are small circular DNA molecules that can be picked up from other bacterial",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,msmarco_9855,1,173,33,206,provider,1347,0.129032,0.285714,0.291246,0.0,0.0,"[""msmarco_9855_p6""]","The DNA in bacteria, specifically the ""Lazarus bacteria"" discovered in a 250 million-year-old salt crystal, is very similar to modern bacterial DNA.",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,msmarco_9855,10,921,80,1001,provider,2428,0.106667,0.571429,0.441778,0.386853,0.2,"[""msmarco_9855_p6"", ""msmarco_9855_p8"", ""msmarco_9837_p6"", ""msmarco_9855_p4"", ""msmarco_9855_p1"", ""msmarco_9855_p5"", ""msmarco_9843_p4"", ""msmarco_9855_p2"", ""msmarco_9855_p7"", ""msmarco_9855_p3""]","Bacteria have DNA that is typically found in a single, circular chromosome. This DNA is located in the cytoplasm of the cell, as bacteria do not have a nucleus. The DNA is often compacted with the help of DNA binding proteins, which form loops and coils to fit the DNA into the cell. In addition to the main chromosome, bacteria can also have smaller, circular DNA molecules called",False,,1001,0
coverage_guided_ultra,Coverage-Guided Ultra,coverage_guided_ultra,coverage_guided_ultra,msmarco_9855,1,174,51,225,provider,1814,0.083333,0.285714,0.147087,0.0,0.0,"[""msmarco_9855_p6""]","The provided document mentions that scientists claimed to have ""resurrected"" 250 million-year-old bacteria, but it does not provide detailed information about the DNA in bacteria. Therefore, the evidence is insufficient to fully answer the question about DNA in bacteria.",False,,225,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,msmarco_9855,1,174,42,216,provider,1437,0.090909,0.285714,0.207487,0.0,0.0,"[""msmarco_9855_p6""]","The provided document mentions the discovery of 250 million-year-old bacteria, but it does not provide detailed information about the DNA in bacteria. The evidence is insufficient to fully answer the question about DNA in bacteria.",False,ultra_route:claim_or_focused_evidence,216,0
no_retrieval_full,No Retrieval,no_retrieval,full,msmarco_9908,0,84,25,109,provider,1108,0.0,0.0,0.209873,0.0,0.0,[],"The provided documents are empty. Therefore, the evidence is insufficient to answer the question about when Lady Jane Grey was born.",False,,0,0
fixed_3_full,Fixed Small Context,fixed_3,full,msmarco_9908,3,518,80,598,provider,2273,0.064516,1.0,0.432767,0.63093,0.5,"[""msmarco_9908_p2"", ""msmarco_9908_p1"", ""msmarco_9908_p5""]","The documents provide conflicting information about Lady Jane Grey's birth year. Document 1 states she was born in 1537, while Document 3 suggests she was born in either 1536 or 1537. Document 2 provides a more specific birthdate, October 1537. Based on the information provided, the most accurate answer is that Lady Jane Grey was born in October 1537",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,msmarco_9908,5,675,35,710,provider,1194,0.129032,1.0,0.485761,0.63093,0.5,"[""msmarco_9908_p2"", ""msmarco_9908_p1"", ""msmarco_9908_p5"", ""msmarco_9908_p6"", ""msmarco_9908_p8""]","Lady Jane Grey was born in 1537, with some documents suggesting a more specific time frame of October or autumn. The exact date is not provided in the documents.",False,,0,0
fixed_7_full,Fixed Large Context,fixed_7,full,msmarco_9908,7,930,20,950,provider,902,0.266667,1.0,0.593774,0.63093,0.5,"[""msmarco_9908_p2"", ""msmarco_9908_p1"", ""msmarco_9908_p5"", ""msmarco_9908_p6"", ""msmarco_9908_p8"", ""msmarco_9908_p0"", ""msmarco_9908_p3""]","Lady Jane Grey was born in 1537, with some documents specifying October 1537.",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,msmarco_9908,10,1241,23,1264,provider,963,0.2,1.0,0.527547,0.63093,0.5,"[""msmarco_9908_p2"", ""msmarco_9908_p1"", ""msmarco_9908_p5"", ""msmarco_9908_p6"", ""msmarco_9908_p8"", ""msmarco_9908_p0"", ""msmarco_9908_p3"", ""msmarco_9908_p4"", ""msmarco_9908_p7"", ""msmarco_9829_p1""]","Lady Jane Grey was born in 1537, with most documents suggesting it was in October of that year.",False,,0,0
heuristic_rules_full,Heuristic Rules,heuristic_rules,full,msmarco_9908,5,675,35,710,provider,1195,0.129032,1.0,0.485761,0.63093,0.5,"[""msmarco_9908_p2"", ""msmarco_9908_p1"", ""msmarco_9908_p5"", ""msmarco_9908_p6"", ""msmarco_9908_p8""]","Lady Jane Grey was born in 1537, with some documents suggesting a more specific time frame of October or autumn. The exact date is not provided in the documents.",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,msmarco_9908,9,1188,23,1211,provider,943,0.2,1.0,0.527547,0.63093,0.5,"[""msmarco_9908_p2"", ""msmarco_9908_p1"", ""msmarco_9908_p5"", ""msmarco_9908_p6"", ""msmarco_9908_p8"", ""msmarco_9908_p0"", ""msmarco_9908_p3"", ""msmarco_9908_p4"", ""msmarco_9908_p7""]","Lady Jane Grey was born in 1537, with most documents suggesting it was in October of that year.",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,msmarco_9908,8,916,80,996,provider,2288,0.075472,1.0,0.506352,0.63093,0.5,"[""msmarco_9908_p2"", ""msmarco_9908_p1"", ""msmarco_9908_p5"", ""msmarco_9908_p6"", ""msmarco_9908_p8"", ""msmarco_9908_p0"", ""msmarco_9908_p3"", ""msmarco_9908_p4""]","Lady Jane Grey was born in October 1537, according to Documents 2 and 7. Although Documents 1, 3, 4, and 5 also provide information about her birth year, they are less specific about the month, with Document 1 stating 1537, Document 3 stating 1536/1537, Document 4 stating autumn 1537, and",False,,996,0
coverage_guided_ultra,Coverage-Guided Ultra,coverage_guided_ultra,coverage_guided_ultra,msmarco_9908,9,1104,12,1116,provider,821,0.4,1.0,0.537936,0.63093,0.5,"[""msmarco_9908_p2"", ""msmarco_9908_p1"", ""msmarco_9908_p5"", ""msmarco_9908_p6"", ""msmarco_9908_p8"", ""msmarco_9908_p0"", ""msmarco_9908_p3"", ""msmarco_9908_p4"", ""msmarco_9908_p7""]",Lady Jane Grey was born in October 1537.,False,,1116,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,msmarco_9908,9,1104,80,1184,provider,2185,0.067797,1.0,0.497418,0.63093,0.5,"[""msmarco_9908_p2"", ""msmarco_9908_p1"", ""msmarco_9908_p5"", ""msmarco_9908_p6"", ""msmarco_9908_p8"", ""msmarco_9908_p0"", ""msmarco_9908_p3"", ""msmarco_9908_p4"", ""msmarco_9908_p7""]","Lady Jane Grey was born in October 1537. This information is consistent across multiple documents, including Document 2, Document 4, Document 7, and Document 9, which all specify October 1537 as her birth month and year. Although some documents provide a range of possible years (1536 or 1537) or simply state 1537 without a month, the majority",False,ultra_route:claim_or_focused_evidence,1184,0
no_retrieval_full,No Retrieval,no_retrieval,full,msmarco_9881,0,86,27,113,provider,1009,0.074074,0.2,0.318812,0.0,0.0,[],"The provided documents are empty. Therefore, the evidence is insufficient to answer the question about the number of hours a radiologist works.",False,,0,0
fixed_3_full,Fixed Small Context,fixed_3,full,msmarco_9881,3,381,80,461,provider,2269,0.0625,0.4,0.427829,0.0,0.0,"[""msmarco_9881_p5"", ""msmarco_9881_p1"", ""msmarco_9881_p0""]","Based on the provided documents, a radiologist's work hours can vary. According to Document 2, a typical workday for a radiologist is from 7:30 AM to 5:00 PM, which is approximately 9.5 hours. However, Document 3 states that the majority of private practice radiology jobs average around a 45-50 hour work week. This suggests",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,msmarco_9881,5,625,80,705,provider,2271,0.0625,0.4,0.455383,0.0,0.0,"[""msmarco_9881_p5"", ""msmarco_9881_p1"", ""msmarco_9881_p0"", ""msmarco_9881_p3"", ""msmarco_9881_p2""]","Based on the provided documents, the number of hours a radiologist works can vary.

Document 2 mentions a typical workday from 7:30 AM to 5:00 PM, which is approximately 9.5 hours.

Document 3 states that the majority of private practice radiology jobs average around a 45-50 hour work week.

Document 4 mentions a non-int",False,,0,0
fixed_7_full,Fixed Large Context,fixed_7,full,msmarco_9881,7,842,80,922,provider,2328,0.0625,0.4,0.430651,0.0,0.0,"[""msmarco_9881_p5"", ""msmarco_9881_p1"", ""msmarco_9881_p0"", ""msmarco_9881_p3"", ""msmarco_9881_p2"", ""msmarco_9877_p5"", ""msmarco_9881_p4""]","Based on the provided documents, the number of hours a radiologist works can vary.

Document 2 states that a radiologist works from 7:30 AM to 5:00 PM, which is approximately 9.5 hours a day.

Document 3 mentions that the majority of private practice radiology jobs average around a 45-50 hour work week.

Document 4 provides",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,msmarco_9881,10,1184,80,1264,provider,2368,0.09375,0.6,0.52344,0.0,0.0,"[""msmarco_9881_p5"", ""msmarco_9881_p1"", ""msmarco_9881_p0"", ""msmarco_9881_p3"", ""msmarco_9881_p2"", ""msmarco_9877_p5"", ""msmarco_9881_p4"", ""msmarco_9696_p2"", ""msmarco_9877_p1"", ""msmarco_9876_p5""]","The average number of hours a radiologist works per week is around 45-50 hours, according to Document 3. Additionally, Document 2 mentions that a radiologist's normal workday is from 7:30 am to 5:00 pm, and Document 4 provides examples of radiologists working 40 hours a week or 53 hours a week. However, the most specific",False,,0,0
heuristic_rules_full,Heuristic Rules,heuristic_rules,full,msmarco_9881,5,625,80,705,provider,2215,0.0625,0.4,0.455383,0.0,0.0,"[""msmarco_9881_p5"", ""msmarco_9881_p1"", ""msmarco_9881_p0"", ""msmarco_9881_p3"", ""msmarco_9881_p2""]","Based on the provided documents, the number of hours a radiologist works can vary.

Document 2 mentions a typical workday from 7:30 AM to 5:00 PM, which is approximately 9.5 hours.

Document 3 states that the majority of private practice radiology jobs average around a 45-50 hour work week.

Document 4 mentions a non-int",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,msmarco_9881,1,180,38,218,provider,1504,0.054054,0.2,0.304414,0.0,0.0,"[""msmarco_9881_p5""]","The evidence is insufficient. The provided document only discusses the average yearly salary of a radiologist based on their work experience, but does not mention the number of hours a radiologist works.",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,msmarco_9881,8,967,80,1047,provider,2316,0.063492,0.4,0.440081,0.0,0.0,"[""msmarco_9881_p5"", ""msmarco_9881_p1"", ""msmarco_9881_p0"", ""msmarco_9881_p3"", ""msmarco_9881_p2"", ""msmarco_9877_p5"", ""msmarco_9881_p4"", ""msmarco_9696_p2""]","The number of hours a radiologist works can vary, but according to the provided documents, here are some estimates:

* A typical workday for a radiologist is from 7:30 am to 5:00 pm, which is around 9.5 hours (Document 2).
* The majority of private practice radiology jobs average around a 45-50 hour work week (Document",False,,1047,0
coverage_guided_ultra,Coverage-Guided Ultra,coverage_guided_ultra,coverage_guided_ultra,msmarco_9881,1,196,44,240,provider,1484,0.047619,0.2,0.3031,0.0,0.0,"[""msmarco_9881_p5""]","The provided documents do not contain information about the number of hours a radiologist works. The document only mentions the average yearly salary for a radiologist based on their years of work experience.

The evidence is insufficient.",False,,240,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,msmarco_9881,1,196,44,240,provider,1589,0.047619,0.2,0.3031,0.0,0.0,"[""msmarco_9881_p5""]","The provided documents do not contain information about the number of hours a radiologist works. The document only mentions the average yearly salary for a radiologist based on their years of work experience.

The evidence is insufficient.",False,ultra_route:claim_or_focused_evidence,240,0
